service_group,facility_name,canonical_name,category,district,region,address,phone,age_note,age_bucket,capacity_note,label,reservation_required,reservation_mode,reservation_host,reservation_url,guide_url,notice_url,experience_url,directions_url,source_bucket,priority_score,priority_reasons,official_domain,price_note,status_note,evidence_note
서울형키즈카페,서울형 키즈카페 영등포구 신길4동점,서울형 키즈카페 영등포구 신길4동점,일반형 키즈카페,영등포구,영등포구,서울특별시 영등포구 신길로40길 5 육아종합지원센터 3층 (신길동),02-833-6077,0 ~ 6세 (연나이 기준),0-6,개인 20 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YF241001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YF241001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YF241001&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YF241001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YF241001&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 여의동점,서울형 키즈카페 여의동점,일반형 키즈카페,영등포구,영등포구,"서울특별시 영등포구 국제금융로 39 지하1층 (여의도동, 브라이튼 여의도)",02-833-6022,0 ~ 6세 (연나이 기준),0-6,개인 40 명 단체 40 명,단순안내,N/unknown,,,,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YF260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YF260101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YF260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YF260101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,2,"영유아 포함, 정원 비교적 큼",,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형키즈카페 용산구한강로동점(용산도담도담실내놀이터),서울형키즈카페 용산구한강로동점(용산도담도담실내놀이터),일반형 키즈카페,용산구,용산구,"서울특별시 용산구 서빙고로 17 센트럴파크타워, 2층 (한강로3가)",02-6367-3121,5 ~ 9세 (연나이 기준),0-9,개인 25 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YS231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YS231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YS231001&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YS231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YS231001&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 용산구 후암동점(후암 초록숲 키즈카페),서울형 키즈카페 용산구 후암동점(후암 초록숲 키즈카페),일반형 키즈카페,용산구,용산구,서울특별시 용산구 후암로13길 8 후암교회 1층 (후암동),02-6263-3322,0 ~ 3세 (연나이 기준),0-3,개인 10 명 단체 14 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YS241201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YS241201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YS241201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=YS241201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YS241201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 은평구 응암1동점(은평아이맘놀이터),서울형 키즈카페 은평구 응암1동점(은평아이맘놀이터),일반형 키즈카페,은평구,은평구,서울특별시 은평구 은평로 220 커뮤니티센터2동 1층 (주차 공간 없음),02-2138-0497,3 ~ 9세 (연나이 기준),0-9,개인 12 명 단체 22 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=EP250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=EP250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=EP250501&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=EP250501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=EP250501&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 은평구 수색동점(은평아이맘놀이터),서울형 키즈카페 은평구 수색동점(은평아이맘놀이터),일반형 키즈카페,은평구,은평구,"서울특별시 은평구 은평터널로 27 은평아이맘놀이터 3호점 (수색동, DMC아트포레자이 단지 외부)",02-2138-0597,0 ~ 6세 (연나이 기준),0-6,개인 11 명 단체 11 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=EP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=EP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=EP250301&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=EP250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=EP250301&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 은평구 불광2동점(은평아이맘놀이터),서울형 키즈카페 은평구 불광2동점(은평아이맘놀이터),일반형 키즈카페,은평구,은평구,"서울특별시 은평구 불광로18길 6 2-3층 (불광동, 수리마을 들락날락)",02-2138-0652,0 ~ 6세 (연나이 기준),0-6,개인 14 명 단체 14 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=EP250601&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=EP250601&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=EP250601&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=EP250601&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=EP250601&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 종로구 혜화동점(종로 혜명 아이들 상상놀이터),서울형 키즈카페 종로구 혜화동점(종로 혜명 아이들 상상놀이터),일반형 키즈카페,종로구,종로구,서울특별시 종로구 성균관로 91 올림픽기념국민생활관 2층 (혜화동),02-742-3320,4 ~ 8세 (연나이 기준),0-9,개인 25 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JN220501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JN220501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JN220501&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JN220501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JN220501&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중구 신당동점(노리몽땅),서울형 키즈카페 중구 신당동점(노리몽땅),일반형 키즈카페,중구,중구,서울특별시 중구 다산로33길 3 2층 노리몽땅 신당동점 (신당동),02-2231-7926,0 ~ 6세 (연나이 기준),0-6,개인 25 명 단체 25 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JG250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JG250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JG250301&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JG250301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JG250301&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중구 중림동점(노리몽땅),서울형 키즈카페 중구 중림동점(노리몽땅),일반형 키즈카페,중구,중구,서울특별시 중구 서소문로6길 16 본관 1층 (중림동),02-363-2628,0 ~ 6세 (연나이 기준),0-6,개인 38 명 단체 38 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JG240301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JG240301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JG240301&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JG240301&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JG240301&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중구 장충점(노리몽땅),서울형 키즈카페 중구 장충점(노리몽땅),일반형 키즈카페,중구,중구,서울특별시 중구 장충단로6길 57-6  (장충동1가),02-2274-2625,0 ~ 6세 (연나이 기준),0-6,개인 15 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JG250701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JG250701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JG250701&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JG250701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JG250701&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중구 을지로동점(노리몽땅),서울형 키즈카페 중구 을지로동점(노리몽땅),일반형 키즈카페,중구,중구,서울특별시 중구 을지로27가길 24 서울형 키즈카페 중구 을지로동점(노리몽땅),02-2264-2678,0 ~ 6세 (연나이 기준),0-6,개인 58 명 단체 58 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JG251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JG251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JG251201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JG251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JG251201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중랑구 망우본동점(중랑실내놀이터 양원),서울형 키즈카페 중랑구 망우본동점(중랑실내놀이터 양원),일반형 키즈카페,중랑구,중랑구,"서울특별시 중랑구 용마산로 670 시티원스퀘어 상가 201동 지하1층 (망우동, 신내역 프라디움 더 테라스)",02-438-4600,2 ~ 8세 (연나이 기준),0-9,개인 73 명 단체 80 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR240501&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR240501&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중랑구 면목4동점(중랑실내놀이터 면목4동점),서울형 키즈카페 중랑구 면목4동점(중랑실내놀이터 면목4동점),일반형 키즈카페,중랑구,중랑구,"서울특별시 중랑구 용마산로 209 공공기여시설1층 (면목동, 쌍용 더 플래티넘 용마산)",02-2207-1123,2 ~ 6세 (연나이 기준),0-6,개인 35 명 단체 50 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR220801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR220801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR220801&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR220801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR220801&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중랑구 면목5동점 (중랑실내놀이터 늘푸른공원점),서울형 키즈카페 중랑구 면목5동점 (중랑실내놀이터 늘푸른공원점),일반형 키즈카페,중랑구,중랑구,서울특별시 중랑구 동일로 591 2층 (면목동),02-432-1135,2 ~ 6세 (연나이 기준),0-6,개인 22 명 단체 35 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR251102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR251102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR251102&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR251102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR251102&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중랑구 망우본동 2호점(중랑실내놀이터 망우역점),서울형 키즈카페 중랑구 망우본동 2호점(중랑실내놀이터 망우역점),일반형 키즈카페,중랑구,중랑구,"서울특별시 중랑구 망우로60길 37 2층 (망우동, 효성 써너스빌 에코)",02-437-1124,2 ~ 6세 (연나이 기준),0-6,개인 14 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR250401&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR250401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR250401&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 중랑구 망우본동 3호점(중랑실내놀이터 망우본동 주민센터점),서울형 키즈카페 중랑구 망우본동 3호점(중랑실내놀이터 망우본동 주민센터점),일반형 키즈카페,중랑구,중랑구,서울특별시 중랑구 망우로67길 10 6층 (망우동),02-495-1470,2 ~ 6세 (연나이 기준),0-6,개인 12 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR251101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR251101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 묵2동점 (중랑실내놀이터 묵동 장미마을점),서울형 키즈카페 묵2동점 (중랑실내놀이터 묵동 장미마을점),일반형 키즈카페,중랑구,중랑구,서울특별시 중랑구 중랑천로 258  (묵동),02-3296-5281,5 ~ 8세 (연나이 기준),0-9,개인 35 명 단체 45 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=JR250504&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JR250504&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JR250504&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=JR250504&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JR250504&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,검색 결과가 없습니다.,검색 결과가 없습니다.,일반형 키즈카페,,,,,,,,단순안내,N/unknown,,,,,,,,서울형 키즈카페 원본 CSV,0,,,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울 어린이 체험시설,국립중앙박물관 어린이박물관,국립중앙박물관 어린이박물관,어린이박물관,용산구,용산구,,,어린이 동반 관람 / 36개월 미만 포함 예약 필요,,,예약가능,Y,external,museum.go.kr,https://www.museum.go.kr/MUSEUM/contents/M0104010000.do?schM=child&act=intro,https://www.museum.go.kr/MUSEUM/contents/M0104010000.do?schM=child&act=intro,,,,PDF 후보군(공식 웹 검증),,,museum.go.kr,무료,개인/단체 탭 분리,공식 예약 안내 페이지에서 온라인 예약·무료·14일 전 예약 가능 확인
서울 어린이 체험시설,서울역사 어린이박물관,서울역사 어린이박물관,어린이박물관,종로구,종로구,,,"초등 3~4학년 중심, 형제자매 동반 가능",,,예약가능,Y,external,museum.seoul.go.kr,https://museum.seoul.go.kr/chd/exhibition/exhibitionResv.jsp,https://museum.seoul.go.kr/chd/watch/watchGuide.jsp,,,,PDF 후보군(공식 웹 검증),,,museum.seoul.go.kr,무료,"서울시 ID 필요, 특정 기간 휴관 가능",공식/공식검색 결과 기준 온라인 사전 예약제·무료 확인
서울 어린이 체험시설,국립민속박물관 어린이박물관,국립민속박물관 어린이박물관,어린이박물관,종로구,종로구,,,"어린이 대상, 단체는 최대 40명",,,예약가능,Y,external,nfm.go.kr,https://www.nfm.go.kr/kids/nfmkid/exhibition/selectReserveView.do,https://www.nfm.go.kr/kids/main.do,,,,PDF 후보군(공식 웹 검증),,,nfm.go.kr,무료,매일 오전 9시 기준 2주 내 예약 오픈 안내 존재,공식 페이지에서 전시 관람 예약·무료·1인 1일 1회 확인
서울 어린이 체험시설,국립어린이과학관,국립어린이과학관,어린이과학관,종로구,종로구,,,"어린이 중심, 보호자 동반 권장",,,예약가능,Y,external,csc.go.kr,https://www.csc.go.kr/new1/reservation/reservation_person.jsp,https://www.csc.go.kr/new1/reservation/guide.jsp,,,,PDF 후보군(공식 웹 검증),,,csc.go.kr,유료 가능,요금/상영 프로그램별 상이,공식 예약 안내에서 상설전시관/천체투영관 개인 예약 확인
서울 어린이 체험시설,서울상상나라,서울상상나라,체험형 어린이시설,광진구,광진구,,,영유아~초등 저학년 중심,,,예약가능,Y,external,seoulchildrensmuseum.org,https://www.seoulchildrensmuseum.org/reservation/individualregistration.do,https://www.seoulchildrensmuseum.org/,,,,PDF 후보군(공식 웹 검증),,,seoulchildrensmuseum.org,유료 가능,회차/전시·프로그램별 운영 상이,공식 개인예약 페이지 존재 확인
서울 어린이 체험시설,광나루안전체험관,광나루안전체험관,안전체험관,광진구,광진구,,,어린이~청소년 / 일부 보호자 동반 필요,,,예약가능,Y,external,fire.seoul.go.kr,https://fire.seoul.go.kr/gwangnaru/main/main.do,https://fire.seoul.go.kr/gwangnaru/main/main.do,,,,PDF 후보군(공식 웹 검증),,,fire.seoul.go.kr,무료,프로그램별 연령 제한 확인 필요,공식 도메인 및 검색 결과 기준 인터넷 사전예약 필수/현장 일부 가능 확인
